id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A06983,Berry,Married,F,54486,Real Estate,80204,33,Bronze,1,5000,MONTHLY,CANCELLED,4,30,2012,5,13,2013
A06883,Brock,Single,M,101914,Real Estate,80204,37,Gold,0,9000,ANNUAL,CANCELLED,4,30,2012,5,11,2013
A01020,Reese,Married,M,119130,Telecommunication Services,80206,41,Platinum,3,15000,ANNUAL,CANCELLED,12,1,2008,1,30,2011
A00414,Reynolds,Married,M,36432,Industrials,80204,47,Bronze,2,5000,MONTHLY,CANCELLED,4,23,2008,8,22,2008
A04966,Santiago,Married,M,45588,Materials,80206,48,Bronze,3,5000,ANNUAL,CANCELLED,11,24,2010,12,24,2011
A01371,Mathis,Married,M,41152,Telecommunication Services,80204,37,Gold,2,9000,MONTHLY,CANCELLED,3,31,2009,7,27,2009
A01477,Allison,Married,M,97589,Consumer Discretionary,80204,39,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,3,31,2009,5,27,2010
A00399,Gibson,Single,M,102291,Energy,80204,27,Bronze,0,5000,QUARTERLY,CANCELLED,3,31,2008,2,26,2009
A06735,Byrd,Single,M,109121,Telecommunication Services,80204,30,Silver,0,7000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A06878,Norris,Married,M,61010,Materials,80204,37,Platinum,1,15000,ANNUAL,CANCELLED,3,30,2012,4,27,2013
A06947,Sharp,Married,M,47867,Unclassified,80204,41,Silver,1,7000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A05596,Caldwell,Married,M,85388,Real Estate,80204,53,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,3,30,2011,10,28,2013
A01518,Cummings,Married,M,49264,Materials,80204,26,Platinum,1,15000,ANNUAL,CANCELLED,3,30,2009,5,27,2010
A04932,Ballard,Married,M,86197,Telecommunication Services,80206,58,Platinum,2,15000,ANNUAL,CANCELLED,10,29,2010,12,27,2011
A08605,Adams,Married,F,37813,Industrials,80204,58,Bronze,3,5000,MONTHLY,CANCELLED,3,28,2013,6,12,2013
A06658,Hernandez,Married,F,43603,Real Estate,80204,39,Gold,3,9000,ANNUAL,CANCELLED,3,28,2012,5,27,2013
A06644,Hicks,Married,F,70427,Information Technology,80204,64,Silver,1,7000,ANNUAL,CANCELLED,3,26,2012,5,24,2013
A04901,Holt,Married,M,92093,Industrials,80206,47,Platinum,1,15000,ANNUAL,CANCELLED,10,18,2010,11,15,2011
A06637,Briggs,Married,M,44984,Consumer Discretionary,80204,58,Gold,3,9000,ANNUAL,CANCELLED,3,19,2012,4,18,2013
A08368,Turner,Married,F,116489,Health Care,80204,41,Platinum,2,15000,MONTHLY,CANCELLED,3,18,2013,7,1,2013
A04890,Ramirez,Single,F,44249,Industrials,80206,22,Silver,0,7000,ANNUAL,CANCELLED,10,15,2010,12,14,2011
A04876,Nunez,Married,M,92973,Information Technology,80206,49,Silver,2,7000,ANNUAL,CANCELLED,9,20,2010,11,19,2011
A01368,Carroll,Widowed,M,38592,Real Estate,80204,45,Gold,0,9000,ANNUAL,CANCELLED,3,16,2009,5,13,2010
A04835,Maldonado,Married,M,90613,Unclassified,80206,44,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,9,14,2010,5,13,2011
A02080,Massey,Married,M,48213,Financials,80206,24,Platinum,3,15000,ANNUAL,CANCELLED,9,11,2009,11,10,2011
A05462,Blair,Married,F,115711,Health Care,80204,42,Silver,1,7000,ANNUAL,CANCELLED,3,7,2011,5,4,2013
A04735,Davidson,Married,M,38575,Financials,80206,45,Silver,1,7000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A06509,Bailey,Married,F,96913,Consumer Discretionary,80204,41,Silver,1,7000,ANNUAL,CANCELLED,2,29,2012,4,29,2013
A01324,Long,Single,M,109604,Industrials,80204,20,Gold,0,9000,MONTHLY,CANCELLED,2,27,2009,8,27,2010
A04780,Bass,Married,M,81683,Industrials,80206,57,Bronze,3,5000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04419,Lane,Married,F,42662,Information Technology,80206,24,Bronze,3,5000,ANNUAL,CANCELLED,8,18,2010,10,17,2011
A04158,Roberts,Married,M,78088,Utilities,80206,45,Gold,3,9000,ANNUAL,CANCELLED,6,30,2010,8,27,2011
A01709,Keller,Married,M,115638,Energy,80206,46,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,5,28,2009,7,27,2011
A06404,Rice,Married,F,87359,Consumer Staples,80204,40,Platinum,3,15000,ANNUAL,CANCELLED,2,24,2012,4,25,2013
A03952,Young,Married,M,52172,Industrials,80206,42,Bronze,3,5000,ANNUAL,CANCELLED,5,26,2010,7,25,2011
A06367,Reese,Married,F,56271,Consumer Discretionary,80204,42,Silver,3,7000,ANNUAL,CANCELLED,2,13,2012,4,14,2013
A08091,Cruz,Married,M,86247,Information Technology,80204,27,Bronze,2,5000,MONTHLY,CANCELLED,2,12,2013,5,27,2013
A05738,Bailey,Married,M,60287,Energy,80206,44,Platinum,3,15000,MONTHLY,CANCELLED,5,18,2011,8,2,2011
A03470,Jones,Married,M,76425,Materials,80206,30,Bronze,3,5000,ANNUAL,CANCELLED,3,31,2010,5,27,2011
A00153,Cross,Single,M,112984,Utilities,80204,25,Platinum,0,15000,ANNUAL,CANCELLED,1,29,2008,3,22,2009
A03565,Lawrence,Married,M,73647,Consumer Discretionary,80206,38,Bronze,1,5000,QUARTERLY,CANCELLED,3,31,2010,2,26,2011
A03572,Williams,Married,F,115463,Industrials,80206,47,Platinum,3,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2011
A07732,Holland,Married,M,71766,Telecommunication Services,80204,47,Gold,2,9000,MONTHLY,CANCELLED,1,10,2013,6,9,2013
A03310,Ross,Married,F,106194,Telecommunication Services,80206,57,Bronze,2,5000,ANNUAL,CANCELLED,3,22,2010,5,19,2011
A03138,Jacobs,Single,M,69563,Consumer Discretionary,80206,26,Silver,0,7000,ANNUAL,CANCELLED,3,5,2010,5,4,2011
A02702,Nichols,Married,M,63202,Utilities,80204,27,Gold,1,9000,SEMI-ANNUAL,CANCELLED,1,8,2010,9,6,2010
A01149,Fields,Single,M,88420,Health Care,80205,26,Platinum,0,15000,SEMI-ANNUAL,CANCELLED,12,31,2008,8,27,2010
A06220,Carlson,Single,M,49128,Materials,80205,37,Bronze,0,5000,ANNUAL,CANCELLED,12,30,2011,1,27,2013
A03033,Jefferson,Single,M,52016,Information Technology,80206,23,Gold,0,9000,ANNUAL,CANCELLED,2,26,2010,4,27,2012
A02471,Howard,Single,M,35448,Telecommunication Services,80205,27,Platinum,0,15000,MONTHLY,CANCELLED,12,29,2009,4,29,2010
A06189,Mullins,Married,M,41971,Health Care,80205,46,Silver,1,7000,ANNUAL,CANCELLED,12,21,2011,2,19,2013
A05116,Castro,Married,M,70903,Telecommunication Services,80205,36,Gold,2,9000,ANNUAL,CANCELLED,12,20,2010,2,18,2013
A07670,Carpenter,Married,F,101308,Utilities,80205,46,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,12,13,2012,7,12,2013
A03118,Watson,Married,M,84179,Utilities,80206,26,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,2,26,2010,4,27,2012
A03139,Wagner,Married,M,74325,Utilities,80206,36,Bronze,1,5000,ANNUAL,CANCELLED,2,26,2010,4,27,2012
A07496,Malone,Married,M,94184,Unclassified,80205,30,Gold,2,9000,MONTHLY,CANCELLED,10,31,2012,1,12,2013
A05386,Dennis,Single,M,72278,Real Estate,80206,26,Bronze,0,5000,MONTHLY,CANCELLED,2,17,2011,5,2,2012
A06079,Gutierrez,Divorced,F,86106,Telecommunication Services,80205,39,Silver,0,7000,MONTHLY,CANCELLED,10,31,2011,9,12,2013
A05367,King,Married,M,95443,Utilities,80206,53,Gold,1,9000,SEMI-ANNUAL,CANCELLED,2,10,2011,9,9,2012
A05353,Hogan,Married,M,89040,Materials,80206,58,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,2,4,2011,9,3,2012
A00893,Gardner,Married,M,74152,Utilities,80205,30,Silver,3,7000,SEMI-ANNUAL,CANCELLED,10,24,2008,6,23,2010
A00780,Garner,Single,M,40458,Energy,80205,36,Gold,0,9000,SEMI-ANNUAL,CANCELLED,10,22,2008,12,21,2009
A02733,Higgins,Married,M,45796,Utilities,80206,45,Silver,3,7000,ANNUAL,CANCELLED,1,20,2010,3,21,2012
A00047,Russell,Married,M,62135,Energy,80205,30,Silver,2,7000,MONTHLY,CANCELLED,9,28,2007,8,27,2009
A02108,Robbins,Married,M,102954,Telecommunication Services,80205,50,Bronze,1,5000,QUARTERLY,CANCELLED,9,22,2009,11,20,2010
A05248,Bates,Married,M,105047,Utilities,80206,38,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,1,17,2011,8,16,2012
A00765,Perez,Married,M,88530,Health Care,80205,49,Gold,2,9000,ANNUAL,CANCELLED,9,15,2008,11,9,2009
A02675,Moss,Married,M,35127,Telecommunication Services,80206,34,Gold,3,9000,ANNUAL,CANCELLED,1,12,2010,3,13,2012
A02719,Guerrero,Married,M,44053,Unclassified,80206,40,Platinum,1,15000,ANNUAL,CANCELLED,1,12,2010,3,13,2012
A00035,Ellis,Single,M,69829,Utilities,80205,28,Bronze,0,5000,SEMI-ANNUAL,CANCELLED,8,31,2007,10,27,2008
A02611,Andrews,Married,M,41419,Telecommunication Services,80206,54,Silver,1,7000,ANNUAL,CANCELLED,1,12,2010,3,13,2012
A02680,Brown,Married,M,91235,Financials,80206,44,Platinum,1,15000,ANNUAL,CANCELLED,1,5,2010,3,6,2012
A00655,Gibson,Married,M,66767,Consumer Discretionary,80205,34,Silver,3,7000,SEMI-ANNUAL,CANCELLED,8,20,2008,4,21,2009
A02499,Mann,Married,M,88495,Materials,80207,34,Bronze,1,5000,ANNUAL,CANCELLED,12,29,2009,2,24,2012
A01970,Kelley,Single,M,47586,Real Estate,80205,27,Bronze,0,5000,SEMI-ANNUAL,CANCELLED,8,17,2009,4,18,2010
A07246,Francis,Married,M,117964,Health Care,80205,45,Platinum,3,15000,MONTHLY,CANCELLED,7,30,2012,6,27,2013
A02431,Perkins,Married,M,111603,Telecommunication Services,80207,45,Platinum,2,15000,ANNUAL,CANCELLED,12,11,2009,2,9,2012
A02427,Morales,Married,M,69548,Information Technology,80207,52,Gold,1,9000,ANNUAL,CANCELLED,12,10,2009,2,8,2012
A05851,Rowe,Married,M,37957,Telecommunication Services,80205,47,Bronze,1,5000,ANNUAL,CANCELLED,7,27,2011,9,25,2013
A04995,Leonard,Married,M,79557,Telecommunication Services,80207,51,Silver,1,7000,ANNUAL,CANCELLED,11,30,2010,12,28,2012
A07223,Klein,Married,M,51615,Consumer Discretionary,80205,47,Gold,2,9000,ANNUAL,CANCELLED,7,25,2012,9,23,2013
A05019,Soto,Married,M,114881,Health Care,80207,43,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,11,24,2010,7,23,2012
A04993,Lawson,Married,M,65446,Unclassified,80207,40,Silver,2,7000,QUARTERLY,CANCELLED,11,18,2010,3,19,2012
A01897,Foster,Married,M,44223,Unclassified,80205,34,Gold,3,9000,ANNUAL,CANCELLED,7,22,2009,9,20,2010
A07116,Poole,Married,M,75048,Financials,80205,35,Platinum,1,15000,ANNUAL,CANCELLED,7,10,2012,9,8,2013
A04943,Taylor,Married,F,102844,Health Care,80207,28,Silver,2,7000,ANNUAL,CANCELLED,10,29,2010,11,27,2011
A00570,Lawrence,Single,M,86132,Health Care,80205,34,Silver,0,7000,ANNUAL,CANCELLED,6,30,2008,8,27,2010
A07081,Rhodes,Married,F,92797,Unclassified,80205,48,Silver,1,7000,ANNUAL,CANCELLED,6,27,2012,8,26,2013
A04616,Lawrence,Married,M,69399,Real Estate,80207,38,Bronze,3,5000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04687,Patterson,Married,F,86971,Energy,80207,44,Silver,1,7000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04437,Brown,Married,M,44243,Consumer Discretionary,80207,51,Silver,1,7000,SEMI-ANNUAL,CANCELLED,8,26,2010,4,27,2011
A04421,Figueroa,Married,M,116205,Real Estate,80207,26,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,8,18,2010,4,19,2011
A04413,Morales,Married,M,68350,Telecommunication Services,80207,60,Platinum,3,15000,ANNUAL,CANCELLED,8,17,2010,10,16,2011
A04390,Daniels,Married,M,84678,Unclassified,80207,64,Platinum,3,15000,ANNUAL,CANCELLED,8,13,2010,10,12,2011
A00501,Gibbs,Single,M,90586,Real Estate,80205,22,Gold,0,9000,ANNUAL,CANCELLED,5,20,2008,7,19,2009
A05748,Wagner,Married,M,86170,Financials,80205,43,Bronze,2,5000,ANNUAL,CANCELLED,5,18,2011,7,17,2013
A04351,Gregory,Married,M,96428,Consumer Staples,80207,57,Silver,2,7000,ANNUAL,CANCELLED,7,30,2010,9,26,2011
A00482,Myers,Married,M,59939,Consumer Discretionary,80205,47,Gold,1,9000,SEMI-ANNUAL,CANCELLED,5,8,2008,1,7,2009
A04184,Day,Married,M,62535,Telecommunication Services,80207,46,Bronze,3,5000,ANNUAL,CANCELLED,7,5,2010,9,2,2011
A06984,Gross,Single,M,58885,Information Technology,80205,22,Bronze,0,5000,ANNUAL,CANCELLED,4,30,2012,6,27,2013
A04125,Casey,Married,M,96527,Consumer Discretionary,80207,43,Platinum,2,15000,ANNUAL,CANCELLED,6,28,2010,8,26,2011
A05768,Todd,Single,M,89005,Consumer Discretionary,80207,30,Silver,0,7000,MONTHLY,CANCELLED,5,27,2011,10,26,2011
A00505,Lopez,Married,M,55942,Industrials,80207,49,Platinum,3,15000,ANNUAL,CANCELLED,5,22,2008,7,21,2011
A00445,Holloway,Single,M,63888,Energy,80207,22,Gold,0,9000,ANNUAL,CANCELLED,4,11,2008,6,10,2011
A05690,Colon,Married,M,102797,Materials,80205,46,Gold,3,9000,ANNUAL,CANCELLED,3,31,2011,5,27,2013
A03684,Craig,Single,M,65909,Energy,80207,24,Platinum,0,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2011
A03580,Harvey,Married,M,94746,Consumer Staples,80207,59,Platinum,1,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2011
A01601,Price,Married,M,39482,Telecommunication Services,80205,37,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,3,31,2009,11,27,2010
A00281,Green,Married,M,89785,Unclassified,80205,42,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,3,31,2008,11,27,2008
A06773,Floyd,Married,M,83633,Utilities,80205,40,Bronze,1,5000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A06889,Gibbs,Married,M,99217,Consumer Discretionary,80205,46,Silver,3,7000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A06817,Diaz,Married,M,60236,Materials,80205,59,Gold,1,9000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A06678,Wells,Married,M,78382,Financials,80205,68,Platinum,1,15000,ANNUAL,CANCELLED,3,30,2012,5,27,2013
A01516,Morris,Married,F,69743,Information Technology,80205,42,Platinum,2,15000,ANNUAL,CANCELLED,3,30,2009,5,27,2010
A06821,Schwartz,Single,F,102713,Information Technology,80205,22,Silver,0,7000,ANNUAL,CANCELLED,3,29,2012,5,27,2013
A03434,Phillips,Married,M,55398,Consumer Staples,80207,27,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,3,26,2010,11,25,2011
A03433,Cortez,Married,M,117184,Information Technology,80205,28,Gold,1,9000,SEMI-ANNUAL,CANCELLED,3,26,2010,11,25,2010
A03465,Chavez,Married,M,63311,Industrials,80207,51,Platinum,2,15000,ANNUAL,CANCELLED,3,26,2010,5,25,2011
A01475,Benson,Married,M,66065,Consumer Discretionary,80207,58,Silver,1,7000,SEMI-ANNUAL,CANCELLED,3,25,2009,5,24,2011
A06580,Clark,Married,M,54791,Energy,80205,34,Bronze,2,5000,ANNUAL,CANCELLED,3,19,2012,5,18,2013
A01434,Rodriguez,Single,M,105309,Real Estate,80205,26,Bronze,0,5000,MONTHLY,CANCELLED,3,19,2009,7,18,2009
A05493,Swanson,Married,M,96290,Health Care,80205,50,Bronze,2,5000,ANNUAL,CANCELLED,3,18,2011,5,14,2013
A03358,McGee,Married,M,52784,Consumer Discretionary,80207,61,Bronze,3,5000,ANNUAL,CANCELLED,3,23,2010,5,21,2011
A03328,Copeland,Married,F,50749,Industrials,80207,27,Bronze,2,5000,ANNUAL,CANCELLED,3,19,2010,5,18,2011
A06554,Fleming,Married,M,107445,Consumer Staples,80205,42,Silver,3,7000,ANNUAL,CANCELLED,3,7,2012,5,6,2013
A08248,Ramirez,Married,M,105101,Health Care,80205,49,Bronze,3,5000,MONTHLY,CANCELLED,3,5,2013,7,20,2013
A03162,Murray,Married,M,94772,Unclassified,80205,36,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,3,5,2010,11,4,2010
A03113,Sanders,Widowed,F,58245,Real Estate,80205,59,Bronze,0,5000,MONTHLY,CANCELLED,3,4,2010,7,3,2010
A01364,Ford,Single,M,43602,Information Technology,80205,29,Silver,0,7000,ANNUAL,CANCELLED,3,4,2009,5,3,2010
A08272,Valdez,Single,F,76386,Financials,80205,47,Silver,0,7000,MONTHLY,CANCELLED,2,28,2013,8,12,2013
A06408,Rodriquez,Married,M,112643,Telecommunication Services,80205,39,Platinum,2,15000,ANNUAL,CANCELLED,2,27,2012,4,26,2013
A06399,Griffith,Single,F,98092,Industrials,80205,52,Bronze,0,5000,ANNUAL,CANCELLED,2,27,2012,4,28,2013
A02872,Johnson,Married,F,59827,Financials,80207,46,Bronze,2,5000,ANNUAL,CANCELLED,2,15,2010,4,14,2011
A02873,Hardy,Married,M,69528,Unclassified,80207,27,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,1,29,2010,9,26,2011
A02782,Hart,Married,M,101547,Unclassified,80207,52,Gold,1,9000,ANNUAL,CANCELLED,1,29,2010,3,29,2011
A02536,Collier,Married,M,98894,Materials,80207,53,Bronze,3,5000,ANNUAL,CANCELLED,1,6,2010,3,7,2011
A06356,Gonzales,Single,M,44124,Utilities,80205,35,Gold,0,9000,ANNUAL,CANCELLED,2,23,2012,3,25,2013
A02639,Baldwin,Married,M,39946,Telecommunication Services,80207,56,Platinum,2,15000,ANNUAL,CANCELLED,1,5,2010,3,6,2011
A06375,Mitchell,Married,M,63105,Industrials,80205,46,Gold,1,9000,ANNUAL,CANCELLED,2,15,2012,4,15,2013
A01275,Wolfe,Married,M,62676,Information Technology,80205,38,Gold,2,9000,ANNUAL,CANCELLED,2,11,2009,4,12,2010
A06330,Mendoza,Single,M,91496,Industrials,80205,33,Bronze,0,5000,ANNUAL,CANCELLED,1,31,2012,3,29,2013
A06326,Brady,Married,M,50145,Consumer Staples,80205,44,Platinum,2,15000,ANNUAL,CANCELLED,1,31,2012,3,29,2013
A05321,Roberson,Married,M,85942,Materials,80205,57,Platinum,3,15000,ANNUAL,CANCELLED,1,31,2011,3,29,2013
A00196,Schultz,Married,F,115366,Real Estate,80205,44,Platinum,2,15000,ANNUAL,CANCELLED,1,30,2008,3,29,2009
A02606,Pope,Single,M,46048,Utilities,80209,26,Bronze,0,5000,ANNUAL,CANCELLED,12,31,2009,2,26,2012
A01051,Wilson,Married,M,65397,Utilities,80209,40,Bronze,1,5000,ANNUAL,CANCELLED,12,24,2008,2,22,2012
A02456,Fuller,Married,M,89837,Consumer Staples,80209,44,Silver,2,7000,SEMI-ANNUAL,CANCELLED,12,18,2009,8,18,2012
A01136,Ford,Single,M,61672,Health Care,80205,34,Platinum,0,15000,MONTHLY,CANCELLED,1,14,2009,5,7,2009
A05047,Diaz,Single,M,101345,Financials,80209,24,Bronze,0,5000,MONTHLY,CANCELLED,12,3,2010,4,4,2012
A02303,Guzman,Married,M,72603,Telecommunication Services,80209,33,Platinum,2,15000,ANNUAL,CANCELLED,11,9,2009,1,8,2012
A04864,Powers,Married,M,76508,Consumer Discretionary,80209,40,Platinum,3,15000,ANNUAL,CANCELLED,9,15,2010,11,14,2012
A01131,Jackson,Married,M,109175,Health Care,80205,37,Platinum,2,15000,ANNUAL,CANCELLED,1,9,2009,3,10,2010
A04663,Holland,Married,M,81350,Unclassified,80209,37,Platinum,1,15000,ANNUAL,CANCELLED,8,31,2010,10,27,2012
A06235,Walton,Married,F,42143,Consumer Discretionary,80206,49,Bronze,2,5000,ANNUAL,CANCELLED,12,30,2011,2,26,2013
A01108,Castillo,Single,M,82297,Consumer Staples,80206,29,Silver,0,7000,MONTHLY,CANCELLED,12,29,2008,4,28,2009
A06176,Long,Married,F,71296,Energy,80206,42,Platinum,1,15000,ANNUAL,CANCELLED,12,22,2011,2,20,2013
A04574,Phelps,Married,M,76968,Information Technology,80209,56,Platinum,2,15000,ANNUAL,CANCELLED,8,30,2010,10,27,2012
A04478,Leonard,Single,M,68817,Materials,80209,50,Bronze,0,5000,ANNUAL,CANCELLED,8,25,2010,10,24,2012
A04504,Myers,Married,M,111846,Unclassified,80209,57,Gold,1,9000,ANNUAL,CANCELLED,8,25,2010,10,24,2012
A04321,Blair,Married,M,93493,Consumer Staples,80209,41,Gold,1,9000,ANNUAL,CANCELLED,7,30,2010,9,26,2012
A05001,Simpson,Married,F,114282,Information Technology,80206,30,Silver,1,7000,ANNUAL,CANCELLED,11,19,2010,1,18,2013
A00944,Christensen,Married,M,99751,Financials,80206,47,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,11,14,2008,7,12,2009
A04183,West,Married,M,84051,Consumer Staples,80209,36,Bronze,3,5000,ANNUAL,CANCELLED,7,21,2010,8,31,2012
A04193,Garza,Married,M,113495,Consumer Discretionary,80209,42,Silver,2,7000,SEMI-ANNUAL,CANCELLED,7,9,2010,3,10,2012
A04023,Adkins,Married,M,71090,Information Technology,80209,36,Platinum,1,15000,QUARTERLY,CANCELLED,6,7,2010,8,6,2012
A01689,West,Married,F,91690,Unclassified,80209,36,Gold,1,9000,SEMI-ANNUAL,CANCELLED,5,20,2009,7,19,2012
A00899,Scott,Married,M,114057,Health Care,80206,33,Gold,2,9000,QUARTERLY,CANCELLED,10,29,2008,3,29,2009
A02234,Norton,Married,M,51301,Real Estate,80206,39,Bronze,1,5000,ANNUAL,CANCELLED,10,28,2009,12,27,2010
A00855,Hart,Married,M,108150,Financials,80206,42,Gold,1,9000,MONTHLY,CANCELLED,10,22,2008,2,20,2009
A00464,Malone,Single,M,79723,Real Estate,80209,29,Bronze,0,5000,ANNUAL,CANCELLED,4,29,2008,6,27,2012
A03656,Harris,Married,M,86957,Health Care,80209,34,Gold,1,9000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A02189,Harrison,Single,M,115288,Materials,80206,58,Gold,0,9000,ANNUAL,CANCELLED,10,15,2009,12,14,2010
A02171,Clark,Married,M,40595,Information Technology,80206,51,Gold,3,9000,SEMI-ANNUAL,CANCELLED,10,1,2009,5,31,2010
A02128,Pope,Single,M,109560,Materials,80206,22,Platinum,0,15000,ANNUAL,CANCELLED,9,30,2009,11,27,2010
A02144,Norman,Single,M,110009,Consumer Discretionary,80206,26,Platinum,0,15000,ANNUAL,CANCELLED,9,29,2009,11,27,2010
A03570,Lowe,Married,M,90578,Information Technology,80209,36,Platinum,3,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A00664,Adkins,Married,M,99049,Utilities,80206,38,Platinum,3,15000,MONTHLY,CANCELLED,9,26,2008,4,28,2009
A00816,Hayes,Married,M,69983,Health Care,80206,47,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,9,26,2008,5,27,2009
A03467,Gardner,Married,M,48483,Energy,80209,40,Silver,1,7000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A05947,Estrada,Married,M,69341,Financials,80206,62,Platinum,3,15000,ANNUAL,CANCELLED,9,19,2011,10,16,2013
A03708,Schneider,Married,M,53888,Real Estate,80209,41,Gold,2,9000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A03384,Wagner,Married,F,72224,Utilities,80209,65,Silver,3,7000,SEMI-ANNUAL,CANCELLED,3,23,2010,5,22,2012
A00779,Young,Single,M,87033,Industrials,80206,62,Silver,0,7000,SEMI-ANNUAL,CANCELLED,9,12,2008,11,11,2010
A01399,Vargas,Married,M,87306,Unclassified,80209,23,Bronze,3,5000,SEMI-ANNUAL,CANCELLED,3,13,2009,11,12,2012
A00744,Clayton,Single,M,105333,Health Care,80206,27,Bronze,0,5000,ANNUAL,CANCELLED,9,9,2008,11,8,2009
A03213,Thornton,Married,M,82317,Unclassified,80209,64,Gold,2,9000,ANNUAL,CANCELLED,3,11,2010,5,10,2012
A03145,McKenzie,Widowed,F,79550,Consumer Staples,80209,43,Bronze,0,5000,ANNUAL,CANCELLED,3,4,2010,5,3,2012
A05459,Maldonado,Married,M,108059,Information Technology,80209,49,Bronze,1,5000,MONTHLY,CANCELLED,2,28,2011,6,27,2012
A03090,Pearson,Married,M,84707,Real Estate,80209,30,Silver,2,7000,ANNUAL,CANCELLED,2,26,2010,4,27,2012
A02945,Farmer,Married,F,102496,Telecommunication Services,80209,52,Bronze,2,5000,ANNUAL,CANCELLED,2,15,2010,4,14,2012
A02860,Leonard,Married,F,69193,Consumer Staples,80209,44,Platinum,2,15000,ANNUAL,CANCELLED,2,4,2010,4,5,2012
A09496,Christensen,Married,M,72855,Utilities,80206,42,Bronze,1,5000,MONTHLY,CANCELLED,8,19,2013,10,29,2013
A02839,Adkins,Married,M,89650,Financials,80209,65,Bronze,1,5000,ANNUAL,CANCELLED,1,29,2010,3,29,2012
A02632,Vasquez,Married,M,103909,Financials,80209,40,Platinum,1,15000,ANNUAL,CANCELLED,1,27,2010,3,28,2012
A02581,Schultz,Married,F,46718,Materials,80209,35,Gold,3,9000,ANNUAL,CANCELLED,1,7,2010,3,8,2012
A02631,Johnson,Married,M,71925,Real Estate,80209,45,Platinum,1,15000,ANNUAL,CANCELLED,1,7,2010,3,8,2012
A02623,Ortega,Married,M,67485,Telecommunication Services,80210,29,Platinum,2,15000,ANNUAL,CANCELLED,12,31,2009,2,26,2012
A02339,Patterson,Married,M,77218,Health Care,80210,37,Silver,1,7000,ANNUAL,CANCELLED,11,18,2009,1,17,2012
A02233,Myers,Married,M,105564,Energy,80210,35,Platinum,1,15000,ANNUAL,CANCELLED,11,6,2009,1,5,2011
A00590,Allison,Married,M,39448,Consumer Discretionary,80206,52,Silver,2,7000,ANNUAL,CANCELLED,7,14,2008,9,12,2009
A00583,Gibson,Married,M,87452,Utilities,80206,30,Platinum,2,15000,ANNUAL,CANCELLED,7,2,2008,8,31,2009
A04873,Colon,Married,F,44461,Energy,80210,47,Silver,1,7000,ANNUAL,CANCELLED,9,20,2010,11,19,2011
A04727,Norman,Single,M,108083,Telecommunication Services,80210,21,Gold,0,9000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04734,Marsh,Married,M,103615,Consumer Staples,80210,40,Bronze,3,5000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04709,Matthews,Married,M,114976,Unclassified,80210,51,Silver,1,7000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A04781,Rivera,Married,M,39573,Financials,80210,57,Bronze,1,5000,ANNUAL,CANCELLED,8,31,2010,10,27,2011
A01692,Chandler,Married,F,87493,Industrials,80206,26,Platinum,2,15000,MONTHLY,CANCELLED,5,22,2009,10,21,2009
